ID	POEM_NUMBER	POEM_NAME	STANZA	LINE_IN_SOURCE	LINE	RHYME	RHYMEWORD	RECONSTRUCTION	COMMENT
334	24	何彼襛矣	3	0	齊侯之子	齊侯之子				
335	24	何彼襛矣	3	1	平王之a[suən]孫。（文部）	平王之孫	之	a	suən	文部
336	25	騶虞	1	0	彼茁者a[kea]葭	彼茁者葭	者	a	kea	
337	25	騶虞	1	1	壹發五a[pea]豝。	壹發五豝	五	a	pea	
338	25	騶虞	1	0	于嗟乎騶a[ngiua]虞。（鱼部）	于嗟乎騶虞	騶	a	ngiua	鱼部
339	25	騶虞	2	0	彼茁者a[bong]蓬	彼茁者蓬	者	a	bong	
340	25	騶虞	2	1	壹發五a[tziong]豵。（东部）	壹發五豵	五	a	tziong	东部
341	25	騶虞	2	0	于嗟乎騶A[ngiua]虞。（与上章遥韵）	于嗟乎騶虞	騶	A	ngiua	与上章遥韵
342	25	騶虞	5	0	邶風	邶風				
343	26	柏舟	1	0	汎彼柏a[tjiu]舟	汎彼柏舟	柏	a	tjiu	
344	26	柏舟	1	1	亦汎其a[liu]流。	亦汎其流	其	a	liu	
345	26	柏舟	1	0	耿耿不寐	耿耿不寐				
346	26	柏舟	1	1	如有隱a[iu]憂。	如有隱憂	隱	a	iu	
347	26	柏舟	1	0	微我無a酒	微我無酒	無	a	???	
348	26	柏舟	1	1	以敖以a[jiu]遊。（幽部）	以敖以遊	以	a	jiu	幽部
349	26	柏舟	2	0	我心匪鑒	我心匪鑒				
350	26	柏舟	2	1	不可以a[njia]茹。	不可以茹	以	a	njia	
351	26	柏舟	2	0	亦有兄弟	亦有兄弟				
352	26	柏舟	2	1	不可以a[kia]據。	不可以據	以	a	kia	
353	26	柏舟	2	0	薄言往a[sak]愬	薄言往愬	往	a	sak	
354	26	柏舟	2	1	逢彼之a[na]怒。（鱼铎通韵）	逢彼之怒	之	a	na	鱼铎通韵
355	26	柏舟	3	0	我心匪a[zjyak]石	我心匪石	匪	a	zjyak	
356	26	柏舟	3	1	不可b[tiuan]轉也。	不可轉也	可	b	tiuan	
357	26	柏舟	3	0	我心匪a[zyak]席	我心匪席	匪	a	zyak	
358	26	柏舟	3	1	不可b[kiuan]卷也。（a= 铎部）	不可卷也	可	b	kiuan	a=铎部
359	26	柏舟	3	0	威儀棣棣	威儀棣棣				
360	26	柏舟	3	1	不可b[siuan]選也。（b= 元部）	不可選也	可	b	siuan	b=元部
361	26	柏舟	4	0	憂心悄a[tsiô]悄	憂心悄悄	悄	a	tsiô	
362	26	柏舟	4	1	慍于群a[siô]小。	慍于群小	群	a	siô	
363	26	柏舟	4	0	覯閔既a多	覯閔既多	既	a	???	
364	26	柏舟	4	1	受侮不a[sjiô]少。	受侮不少	不	a	sjiô	
365	26	柏舟	4	0	靜言思之	靜言思之				
366	26	柏舟	4	1	寤辟有a[biô]摽。（宵部）	寤辟有摽	有	a	biô	宵部
367	26	柏舟	5	0	日居月諸	日居月諸				
368	26	柏舟	5	1	胡迭而a[miuəi]微。	胡迭而微	而	a	miuəi	
369	26	柏舟	5	0	心之憂b矣	心之憂矣	憂	b	???	
370	26	柏舟	5	1	如匪澣a[iəi]衣。	如匪澣衣	澣	a	iəi	
371	26	柏舟	5	0	靜言思b之	靜言思之	思	b	???	
372	26	柏舟	5	1	不能奮a[piuəi]飛。（微部）	不能奮飛	奮	a	piuəi	微部
373	27	綠衣	1	0	綠兮衣兮	綠兮衣兮				
374	27	綠衣	1	1	綠兮黃a[liə]裏。	綠兮黃裏	黃	a	liə	
375	27	綠衣	1	0	心之憂矣	心之憂矣				
376	27	綠衣	1	1	曷維其a[jiə]已。（之部）	曷維其已	其	a	jiə	之部
377	27	綠衣	2	0	綠兮衣兮	綠兮衣兮				
378	27	綠衣	2	1	綠兮黃a[zjiang]裳。	綠兮黃裳	黃	a	zjiang	
379	27	綠衣	2	0	心之憂矣	心之憂矣				
380	27	綠衣	2	1	曷維其a[miuang]亡。（阳部）	曷維其亡	其	a	miuang	阳部
381	27	綠衣	3	0	綠兮a[siə]絲兮	綠兮絲兮	兮	a	siə	
382	27	綠衣	3	1	女所a[diə]治兮。	女所治兮	所	a	diə	
383	27	綠衣	3	0	我思古人	我思古人				
384	27	綠衣	3	1	俾無a[hiuə]訧兮。（之部）	俾無訧兮	無	a	hiuə	之部
385	27	綠衣	4	0	稀兮綌兮	稀兮綌兮				
386	27	綠衣	4	1	淒其以a[piuəm]風。	淒其以風	以	a	piuəm	
387	27	綠衣	4	0	我思古人	我思古人				
388	27	綠衣	4	1	實獲我a[siəm]心。（侵部）	實獲我心	我	a	siəm	侵部
389	28	燕燕	1	0	燕燕于a[piuəi]飛	燕燕于飛	于	a	piuəi	
390	28	燕燕	1	1	差池其b[hiua]羽。	差池其羽	其	b	hiua	
391	28	燕燕	1	0	之子于a[kiuəi]歸	之子于歸	于	a	kiuəi	
392	28	燕燕	1	1	遠送于b[jya]野。（a= 微部）	遠送于野	于	b	jya	a=微部
393	28	燕燕	1	0	瞻望弗及	瞻望弗及				
394	28	燕燕	1	1	泣涕如b[hiua]雨。（b= 鱼部）	泣涕如雨	如	b	hiua	b=鱼部
395	28	燕燕	2	0	燕燕于a[piuəi]飛	燕燕于飛	于	a	piuəi	
396	28	燕燕	2	1	頡之b[hang]頏之。（a= 微部）	頡之頏之	之	b	hang	a=微部
397	28	燕燕	2	0	之子于a[kiuəi]歸	之子于歸	于	a	kiuəi	
398	28	燕燕	2	1	遠于b[tziang]將之。（b= 阳部）	遠于將之	于	b	tziang	b=阳部
399	28	燕燕	2	0	瞻望弗c[giəp]及	瞻望弗及	弗	c	giəp	
400	28	燕燕	2	1	佇立以c[khiəp]泣。（c= 缉部）	佇立以泣	以	c	khiəp	c=缉部
401	28	燕燕	3	0	燕燕于a[piuəi]飛	燕燕于飛	于	a	piuəi	
402	28	燕燕	3	1	下上其b[iəm]音。	下上其音	其	b	iəm	
403	28	燕燕	3	0	之子于a[kiuəi]歸	之子于歸	于	a	kiuəi	
404	28	燕燕	3	1	遠送于b[nəm]南。（a= 微部）	遠送于南	于	b	nəm	a=微部
405	28	燕燕	3	0	瞻望弗及	瞻望弗及				
406	28	燕燕	3	1	實勞我b[siəm]心。（b= 侵部）	實勞我心	我	b	siəm	b=侵部
407	28	燕燕	4	0	仲氏任只	仲氏任只				
408	28	燕燕	4	1	其心塞a[yuen]淵。	其心塞淵	塞	a	yuen	
409	28	燕燕	4	0	終溫且惠	終溫且惠				
410	28	燕燕	4	1	淑慎其a[sjien]身。	淑慎其身	其	a	sjien	
411	28	燕燕	4	0	先君之思	先君之思				
412	28	燕燕	4	1	以勗寡a[njien]人。（真部）	以勗寡人	寡	a	njien	真部
413	29	日月	1	0	日居月諸	日居月諸				
414	29	日月	1	1	照臨下a[tha]土。	照臨下土	下	a	tha	
415	29	日月	1	0	乃如之人兮	乃如之人兮				
416	29	日月	1	1	逝不古a[thjia]處。	逝不古處	古	a	thjia	
417	29	日月	1	0	胡能有定	胡能有定				
418	29	日月	1	1	寧不我a[ka]顧。（鱼部）	寧不我顧	我	a	ka	鱼部
419	29	日月	2	0	日居月諸	日居月諸				
420	29	日月	2	1	下土是a[mu]冒。	下土是冒	是	a	mu	
421	29	日月	2	0	乃如之人兮	乃如之人兮				
422	29	日月	2	1	逝不相a[xu]好。	逝不相好	相	a	xu	
423	29	日月	2	0	胡能有定	胡能有定				
424	29	日月	2	1	寧不我a[pu]報。（幽部）	寧不我報	我	a	pu	幽部
425	29	日月	3	0	日居月諸	日居月諸				
426	29	日月	3	1	出自東a[piuang]方。	出自東方	東	a	piuang	
427	29	日月	3	0	乃如之人兮	乃如之人兮				
428	29	日月	3	1	德音無a[liang]良。	德音無良	無	a	liang	
429	29	日月	3	0	胡能有定	胡能有定				
430	29	日月	3	1	俾也可a[miuang]忘。（阳部）	俾也可忘	可	a	miuang	阳部
431	29	日月	4	0	日居月諸	日居月諸				
432	29	日月	4	1	東方自a[thiuət]出。	東方自出	自	a	thiuət	
433	29	日月	4	0	父兮母兮	父兮母兮				
434	29	日月	4	1	畜我不a[tziuət]卒。	畜我不卒	不	a	tziuət	
435	29	日月	4	0	胡能有定	胡能有定				
436	29	日月	4	1	報我不a[djiuət]述。（物部）	報我不述	不	a	djiuət	物部
437	30	終風	1	0	終風且a[bôk]暴	終風且暴	且	a	bôk	
438	30	終風	1	1	顧我則a[siô]笑。	顧我則笑	則	a	siô	
439	30	終風	1	0	謔浪笑a[ngô]敖	謔浪笑敖	笑	a	ngô	
440	30	終風	1	1	中心是a[dôk]悼。（药宵通韵）	中心是悼	是	a	dôk	药宵通韵
441	30	終風	2	0	終風且a[meə]霾	終風且霾	且	a	meə	
442	30	終風	2	1	惠然肯a[lə]來。	惠然肯來	肯	a	lə	
443	30	終風	2	0	莫往莫a[lə]來	莫往莫來	莫	a	lə	
444	30	終風	2	1	悠悠我a[siə]思。（之部）	悠悠我思	我	a	siə	之部
445	30	終風	3	0	終風且a[yet]曀	終風且曀	且	a	yet	
446	30	終風	3	1	不日有a[yet]曀。	不日有曀	有	a	yet	
447	30	終風	3	0	寤言不a寐	寤言不寐	不	a	???	
448	30	終風	3	1	願言則a[zyet]嚏。（质部）	願言則嚏	則	a	zyet	质部
449	30	終風	4	0	曀曀其陰	曀曀其陰				
450	30	終風	4	1	虺虺其a[luəi]靁。	虺虺其靁	其	a	luəi	
451	30	終風	4	0	寤言不寐	寤言不寐				
452	30	終風	4	1	願言則a[hoəi]懷。（微部）	願言則懷	則	a	hoəi	微部
453	31	擊鼓	1	0	擊鼓其a[thang]鏜	擊鼓其鏜	其	a	thang	
454	31	擊鼓	1	1	踊躍用a[pyang]兵。	踊躍用兵	用	a	pyang	
455	31	擊鼓	1	0	土國城漕	土國城漕				
456	31	擊鼓	1	1	我獨南a[heang]行。（阳部）	我獨南行	南	a	heang	阳部
457	31	擊鼓	2	0	從孫子a[diuəm]仲	從孫子仲	子	a	diuəm	
458	31	擊鼓	2	1	平陳與a[suəm]宋。	平陳與宋	與	a	suəm	
459	31	擊鼓	2	0	不我以歸	不我以歸				
460	31	擊鼓	2	1	憂心有a[thiuəm]忡。（侵部）	憂心有忡	有	a	thiuəm	侵部
461	31	擊鼓	3	0	爰居爰a[thjia]處	爰居爰處	爰	a	thjia	
462	31	擊鼓	3	1	爰喪其a[mea]馬。	爰喪其馬	其	a	mea	
463	31	擊鼓	3	0	于以求之	于以求之				
464	31	擊鼓	3	1	于林之a[hea]下。（鱼部）	于林之下	之	a	hea	鱼部
465	31	擊鼓	4	0	死生契a[khuat]闊	死生契闊	契	a	khuat	
466	31	擊鼓	4	1	與子成a[sjiuat]說。（月部）	與子成說	成	a	sjiuat	月部
467	31	擊鼓	4	0	執子之b[sjiu]手	執子之手	之	b	sjiu	
468	31	擊鼓	4	1	與子偕b[lu]老。（幽部）	與子偕老	偕	b	lu	幽部
469	31	擊鼓	5	0	于嗟a[khuat]闊兮	于嗟闊兮	嗟	a	khuat	
470	31	擊鼓	5	1	不我a[huat]活兮。（月部）	不我活兮	我	a	huat	月部
471	31	擊鼓	5	0	于嗟b[siuen]洵兮	于嗟洵兮	嗟	b	siuen	
472	31	擊鼓	5	1	不我b[sien]信兮。（真部）	不我信兮	我	b	sien	真部
473	32	凱風	1	0	凱風自a[nəm]南	凱風自南	自	a	nəm	
474	32	凱風	1	1	吹彼棘a[siəm]心。（侵部）	吹彼棘心	棘	a	siəm	侵部
475	32	凱風	1	0	棘心夭b[lô]夭	棘心夭夭	夭	b	lô	
476	32	凱風	1	1	母氏劬b[lô]勞。（宵部）	母氏劬勞	劬	b	lô	宵部
477	32	凱風	2	0	凱風自南	凱風自南				
478	32	凱風	2	1	吹彼棘a[sien]薪。	吹彼棘薪	棘	a	sien	
479	32	凱風	2	0	母氏聖善	母氏聖善				
480	32	凱風	2	1	我無令a[njien]人。（真部）	我無令人	令	a	njien	真部
481	32	凱風	3	0	爰有寒泉	爰有寒泉				
482	32	凱風	3	1	在浚之a[hea]下。	在浚之下	之	a	hea	
483	32	凱風	3	0	有子七人	有子七人				
484	32	凱風	3	1	母氏勞a[kha]苦。（鱼部）	母氏勞苦	勞	a	kha	鱼部
485	32	凱風	4	0	睍睆黃鳥	睍睆黃鳥				
486	32	凱風	4	1	載好其a[iəm]音。	載好其音	其	a	iəm	
487	32	凱風	4	0	有子其人	有子其人				
488	32	凱風	4	1	莫慰母a[siəm]心。（侵部）	莫慰母心	母	a	siəm	侵部
489	33	雄雉	1	0	雄雉于飛	雄雉于飛				
490	33	雄雉	1	1	泄泄其a[hiua]羽。	泄泄其羽	其	a	hiua	
491	33	雄雉	1	0	我之懷矣	我之懷矣				
492	33	雄雉	1	1	自詒伊a[tzhia]阻。（鱼部）	自詒伊阻	伊	a	tzhia	鱼部
493	33	雄雉	2	0	雄雉于飛	雄雉于飛				
494	33	雄雉	2	1	下上其a[iəm]音。	下上其音	其	a	iəm	
495	33	雄雉	2	0	展矣君子	展矣君子				
496	33	雄雉	2	1	實勞我a[siəm]心。（侵部）	實勞我心	我	a	siəm	侵部
497	33	雄雉	3	0	瞻彼日月	瞻彼日月				
498	33	雄雉	3	1	悠悠我a[siə]思。	悠悠我思	我	a	siə	
499	33	雄雉	3	0	道之云遠	道之云遠				
500	33	雄雉	3	1	曷云能a[lə]來。（之部）	曷云能來	能	a	lə	之部
501	33	雄雉	4	0	百爾君子	百爾君子				
502	33	雄雉	4	1	不知德a[heang]行。	不知德行	德	a	heang	
503	33	雄雉	4	0	不忮不求	不忮不求				
504	33	雄雉	4	1	何用不a[tzang]臧。（阳部）	何用不臧	不	a	tzang	阳部
505	34	匏有苦葉	1	0	匏有苦a[jiap]葉	匏有苦葉	苦	a	jiap	
506	34	匏有苦葉	1	1	濟有深a[zjiap]涉。（盍部）	濟有深涉	深	a	zjiap	盍部
507	34	匏有苦葉	1	0	深則b[liat]厲	深則厲	則	b	liat	
508	34	匏有苦葉	1	1	淺則b[kiat]揭。（月部）	淺則揭	則	b	kiat	月部
509	34	匏有苦葉	2	0	有瀰濟a[jieng]盈	有瀰濟盈	濟	a	jieng	
510	34	匏有苦葉	2	1	有鷕雉a[mieng]鳴。（耕部）	有鷕雉鳴	雉	a	mieng	耕部
511	34	匏有苦葉	2	0	濟盈不濡b[kiu]軌	濟盈不濡軌	濡	b	kiu	
512	34	匏有苦葉	2	1	雉鳴求起b[mu]牡。（幽部）	雉鳴求起牡	起	b	mu	幽部
513	34	匏有苦葉	3	0	雝雝鳴a[ngean]鴈	雝雝鳴鴈	鳴	a	ngean	
514	34	匏有苦葉	3	1	旭日始a[tan]旦。	旭日始旦	始	a	tan	
515	34	匏有苦葉	3	0	士如歸妻	士如歸妻				
516	34	匏有苦葉	3	1	迨冰未a[phuan]泮。（元部）	迨冰未泮	未	a	phuan	元部
517	34	匏有苦葉	4	0	招招舟a[tziə]子	招招舟子	舟	a	tziə	
518	34	匏有苦葉	4	1	人涉卬a[piuə]否。	人涉卬否	卬	a	piuə	
519	34	匏有苦葉	4	0	人涉卬a[piuə]否	人涉卬否	卬	a	piuə	
520	34	匏有苦葉	4	1	卬須我a[hiuə]友。（之部）	卬須我友	我	a	hiuə	之部
521	35	谷風	1	0	習習谷a[piuəm]風	習習谷風	谷	a	piuəm	
522	35	谷風	1	1	以陰以b[hiua]雨。（a= 侵部）	以陰以雨	以	b	hiua	a=侵部
523	35	谷風	1	0	黽勉同a[siəm]心	黽勉同心	同	a	siəm	
524	35	谷風	1	1	不宜有b[na]怒。（b= 鱼部）	不宜有怒	有	b	na	b=鱼部
525	35	谷風	1	0	采封采c[phiuəi]菲	采封采菲	采	c	phiuəi	
526	35	谷風	1	1	無以下d[thyei]體。（c= 微部）	無以下體	下	d	thyei	c=微部
527	35	谷風	1	0	德音莫c[hiuəi]違	德音莫違	莫	c	hiuəi	
528	35	谷風	1	1	及爾同d[siei]死。（d= 脂部）	及爾同死	同	d	siei	d=脂部
529	35	谷風	2	0	行道遲遲	行道遲遲				
530	35	谷風	2	1	中心有a[hiuəi]違。	中心有違	有	a	hiuəi	
531	35	谷風	2	0	不遠伊邇	不遠伊邇				
532	35	谷風	2	1	薄送我a[kiəi]畿。（微部）	薄送我畿	我	a	kiəi	微部
533	35	谷風	2	0	誰謂荼苦	誰謂荼苦				
534	35	谷風	2	1	其甘如b[dzyei]薺。	其甘如薺	如	b	dzyei	
535	35	谷風	2	0	宴爾新昏	宴爾新昏				
536	35	谷風	2	1	如兄如b[dyei]弟。（脂部）	如兄如弟	如	b	dyei	脂部
537	35	谷風	3	0	涇以渭濁	涇以渭濁				
538	35	谷風	3	1	湜湜其a[tjiə]沚。	湜湜其沚	其	a	tjiə	
539	35	谷風	3	0	宴爾新昏	宴爾新昏				
540	35	谷風	3	1	不我屑a[jiə]以。（之部）	不我屑以	屑	a	jiə	之部
541	35	谷風	3	0	毋逝我梁	毋逝我梁				
542	35	谷風	3	1	毋發我b[ko]笱。	毋發我笱	我	b	ko	
543	35	谷風	3	0	我躬不閱	我躬不閱				
544	35	谷風	3	1	遑恤我b[ho]後。（侯部）	遑恤我後	我	b	ho	侯部
545	35	谷風	4	0	就其深矣	就其深矣				
546	35	谷風	4	1	方之a[tjiu]舟之。	方之舟之	之	a	tjiu	
547	35	谷風	4	0	就其淺矣	就其淺矣				
548	35	谷風	4	1	泳之a[jiu]游之。	泳之游之	之	a	jiu	
549	35	谷風	4	0	何有何b亡	何有何亡	何	b	???	
550	35	谷風	4	1	黽勉a[giu]求之。	黽勉求之	勉	a	giu	
551	35	谷風	4	0	凡民有b喪	凡民有喪	有	b	???	
552	35	谷風	4	1	匍匐a[kiu]救之。（幽部）	匍匐救之	匐	a	kiu	幽部
553	35	谷風	5	0	不我能慉	不我能慉				
554	35	谷風	5	1	反以我為a[zjiu]讎。	反以我為讎	為	a	zjiu	
555	35	谷風	5	0	既阻我德	既阻我德				
556	35	谷風	5	1	賈用不a[zjiu]售。（幽部）	賈用不售	不	a	zjiu	幽部
557	35	谷風	5	0	昔育恐育b[kiuk]鞫	昔育恐育鞫	育	b	kiuk	
558	35	谷風	5	1	及爾顛b[phiuk]覆。	及爾顛覆	顛	b	phiuk	
559	35	谷風	5	0	既生既b[jiuk]育	既生既育	既	b	jiuk	
560	35	谷風	5	1	比予于b[duk]毒。（觉部）	比予于毒	于	b	duk	觉部
561	35	谷風	6	0	我有旨蓄	我有旨蓄				
562	35	谷風	6	1	亦以御a[tuəm]冬。	亦以御冬	御	a	tuəm	
563	35	谷風	6	0	宴爾新昏	宴爾新昏				
564	35	谷風	6	1	以我御a[giuəm]窮。（侵部）	以我御窮	御	a	giuəm	侵部
565	35	谷風	6	0	有洸有b[huət]潰	有洸有潰	有	b	huət	
566	35	谷風	6	1	既詒我b[jiet]肄。	既詒我肄	我	b	jiet	
567	35	谷風	6	0	不念昔者	不念昔者				
568	35	谷風	6	1	伊余來b[xiət]塈。（物质合韵）	伊余來塈	來	b	xiət	物质合韵
569	36	式微	1	0	式[miuəi]微式a[miuəi]微	式微式微	???	式	miuəi	
570	36	式微	1	0	式[miuəi]微式a[miuəi]微	式微式微	式	a	miuəi	
571	36	式微	1	1	胡不a[kiuəi]歸。（微部）	胡不歸	不	a	kiuəi	微部
572	36	式微	1	0	微君之b[ka]故	微君之故	之	b	ka	
573	36	式微	1	1	胡為乎中b[lak]露。（鱼铎合韵）	胡為乎中露	中	b	lak	鱼铎合韵
574	36	式微	2	0	式[miuəi]微式a[miuəi]微	式微式微	???	式	miuəi	
575	36	式微	2	0	式[miuəi]微式a[miuəi]微	式微式微	式	a	miuəi	
576	36	式微	2	1	胡不a[kiuəi]歸。（微部）	胡不歸	不	a	kiuəi	微部
577	36	式微	2	0	微君之b[kiuəm]躬	微君之躬	之	b	kiuəm	
578	36	式微	2	1	胡為乎泥b[tjiuəm]中。（侵部）	胡為乎泥中	泥	b	tjiuəm	侵部
579	37	旄丘	1	0	旄丘之[kat]葛兮	旄丘之葛兮	???	之	kat	
580	37	旄丘	1	1	何誕之a[tzyet]節兮。	何誕之節兮	之	a	tzyet	
581	37	旄丘	1	0	叔兮伯兮	叔兮伯兮				
582	37	旄丘	1	1	何多a[njiet]日也。（月质合韵）	何多日也	多	a	njiet	月质合韵
583	37	旄丘	2	0	何其a[thjia]處也	何其處也	其	a	thjia	
584	37	旄丘	2	1	必有a[jia]與也。（鱼部）	必有與也	有	a	jia	鱼部
585	37	旄丘	2	0	何其b[kiuə]久也	何其久也	其	b	kiuə	
586	37	旄丘	2	1	必有b[jiə]以也。（之部）	必有以也	有	b	jiə	之部
587	37	旄丘	3	0	狐裘蒙a[njiong]戎2	狐裘蒙戎	蒙	a	njiong	
588	37	旄丘	3	1	匪車不a[tong]東。	匪車不東	不	a	tong	
589	37	旄丘	3	0	叔兮伯兮	叔兮伯兮				
590	37	旄丘	3	1	靡所與a[dong]同。(东部)	靡所與同	與	a	dong	东部
591	37	旄丘	4	0	瑣兮尾兮	瑣兮尾兮				
592	37	旄丘	4	1	流離之a[tziə]子。	流離之子	之	a	tziə	
593	37	旄丘	4	0	叔兮伯兮	叔兮伯兮				
594	37	旄丘	4	1	褎如充a[njiə]耳。（之部）	褎如充耳	充	a	njiə	之部
595	38	簡兮	1	0	簡兮簡兮	簡兮簡兮				
596	38	簡兮	1	1	方將萬a[miua]舞。	方將萬舞	萬	a	miua	
597	38	簡兮	1	0	日之方中	日之方中				
598	38	簡兮	1	1	在前上a[thjia]處。（鱼部）	在前上處	上	a	thjia	鱼部
599	38	簡兮	2	0	碩人俁a[ngiua]俁	碩人俁俁	俁	a	ngiua	
600	38	簡兮	2	1	公庭萬a[miua]舞。	公庭萬舞	萬	a	miua	
601	38	簡兮	2	0	有力如a[xa]虎	有力如虎	如	a	xa	
602	38	簡兮	2	1	執轡如a[tza]組。（鱼部）	執轡如組	如	a	tza	鱼部
603	38	簡兮	3	0	左手執b[jiôk]籥	左手執籥	執	b	jiôk	
604	38	簡兮	3	1	右手秉b[dyôk]翟。	右手秉翟	秉	b	dyôk	
605	38	簡兮	3	0	赫如渥赭	赫如渥赭				
606	38	簡兮	3	1	公言錫b[tziôk]爵。（药部）	公言錫爵	錫	b	tziôk	药部
607	38	簡兮	4	0	山有a[tzhen]榛	山有榛	有	a	tzhen	
608	38	簡兮	4	1	隰有a[lyen]苓。	隰有苓	有	a	lyen	
609	38	簡兮	4	0	云誰之思	云誰之思				
610	38	簡兮	4	1	西方美a[njien]人。	西方美人	美	a	njien	
611	38	簡兮	4	0	彼美a[njien]人兮	彼美人兮	美	a	njien	
612	38	簡兮	4	1	西方之a[njien]人兮。（真部）	西方之人兮	之	a	njien	真部
613	39	泉水	1	0	毖彼泉水	毖彼泉水				
614	39	泉水	1	1	亦流于a[giə]淇。	亦流于淇	于	a	giə	
615	39	泉水	1	0	有懷于衛	有懷于衛				
616	39	泉水	1	1	靡日不a[siə]思。	靡日不思	不	a	siə	
617	39	泉水	1	0	孌彼諸a[kiə]姬	孌彼諸姬	諸	a	kiə	
618	39	泉水	1	1	聊與之a[miuə]謀。（之部）	聊與之謀	之	a	miuə	之部
619	39	泉水	2	0	出宿于a[tzyei]泲	出宿于泲	于	a	tzyei	
620	39	泉水	2	1	飲餞于a[nyei]禰。	飲餞于禰	于	a	nyei	
621	39	泉水	2	0	女子有行	女子有行				
622	39	泉水	2	1	遠父母兄a[dyei]弟。	遠父母兄弟	兄	a	dyei	
623	39	泉水	2	0	問我諸姑	問我諸姑				
624	39	泉水	2	1	遂及伯a[tziei]姊。（脂部）	遂及伯姊	伯	a	tziei	脂部
625	39	泉水	3	0	出宿于a[kan]干	出宿于干	于	a	kan	
626	39	泉水	3	1	飲餞于a[ngian]言。（元部）	飲餞于言	于	a	ngian	元部
627	39	泉水	3	0	載脂載b[heat]舝	載脂載舝	載	b	heat	
628	39	泉水	3	1	還車言b[meat]邁。	還車言邁	言	b	meat	
629	39	泉水	3	0	遄臻于b[hiuat]衛	遄臻于衛	于	b	hiuat	
630	39	泉水	3	1	不瑕有b[hat]害。（月部）	不瑕有害	有	b	hat	月部
631	39	泉水	4	0	我思肥a[dziuan]泉	我思肥泉	肥	a	dziuan	
632	39	泉水	4	1	茲之永a[than]歎。（元部）	茲之永歎	永	a	than	元部
633	39	泉水	4	0	思須與b[dzu]漕	思須與漕	與	b	dzu	
634	39	泉水	4	1	我心悠b[jiu]悠。	我心悠悠	悠	b	jiu	
635	39	泉水	4	0	駕言出b[jiu]遊	駕言出遊	出	b	jiu	
636	39	泉水	4	1	以寫我b[iu]憂。（幽部）	以寫我憂	我	b	iu	幽部
637	40	北門	1	0	出自北a[muən]門	出自北門	北	a	muən	
638	40	北門	1	1	憂心殷a[iən]殷。	憂心殷殷	殷	a	iən	
639	40	北門	1	0	終窶且a[biən]貧	終窶且貧	且	a	biən	
640	40	北門	1	1	莫知我a[keən]艱。（文部）	莫知我艱	我	a	keən	文部
641	40	北門	1	0	已焉哉	已焉哉				
642	40	北門	1	1	天實b[hiuai]為之	天實為之	實	b	hiuai	
643	40	北門	1	2	謂之b[hai]何哉。（歌部）	謂之何哉	之	b	hai	歌部
644	40	北門	2	0	王事a[sjiek]適我	王事適我	事	a	sjiek	
645	40	北門	2	1	政事一埤a[iek]益我。	政事一埤益我	埤	a	iek	
646	40	北門	2	0	我入自外	我入自外				
647	40	北門	2	1	室人交遍a[tek]謫我。（锡部）	室人交遍謫我	遍	a	tek	锡部
648	40	北門	2	0	已焉哉	已焉哉				
649	40	北門	2	1	天實b[hiuai]為之	天實為之	實	b	hiuai	
650	40	北門	2	2	謂之b[hai]何哉。（歌部）	謂之何哉	之	b	hai	歌部
651	40	北門	3	0	王事a[tuan]敦我	王事敦我	事	a	tuan	
652	40	北門	3	1	政事一埤a[jiuəi]遺我。	政事一埤遺我	埤	a	jiuəi	
653	40	北門	3	0	我入自外	我入自外				
654	40	北門	3	1	室人交遍a[dzuəi]摧我。（文微通韵）	室人交遍摧我	遍	a	dzuəi	文微通韵
655	40	北門	3	0	已焉哉	已焉哉				
656	40	北門	3	1	天實b[hiuai]為之	天實為之	實	b	hiuai	
657	40	北門	3	2	謂之b[hai]何哉。（歌部）	謂之何哉	之	b	hai	歌部
658	41	北風	1	0	北風其a[liang]涼	北風其涼	其	a	liang	
659	41	北風	1	1	雨雪其a[phang]雱。	雨雪其雱	其	a	phang	
660	41	北風	1	0	惠而好我	惠而好我				
661	41	北風	1	1	攜手同a[heang]行。（阳部）	攜手同行	同	a	heang	阳部
662	41	北風	1	0	其虛其b[zya]邪	其虛其邪	其	b	zya	
663	41	北風	1	1	既亟只b[tzia]且。（鱼部）	既亟只且	只	b	tzia	鱼部
664	41	北風	2	0	北風其a[kei]喈	北風其喈	其	a	kei	
665	41	北風	2	1	雨雪其a[phiuəi]霏。	雨雪其霏	其	a	phiuəi	
666	41	北風	2	0	惠而好我	惠而好我				
667	41	北風	2	1	攜手同a[kiuəi]歸。（脂微合韵）	攜手同歸	同	a	kiuəi	脂微合韵
668	41	北風	2	0	其虛其b[zya]邪	其虛其邪	其	b	zya	
